Raman Shift,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol,Paracetamol
270.62,12697.9,5267.44,4946.94,4998.06,6130.4,5753.7,5596.5,4476.8,5317.3,5019.8,7333.1,6319.4,7428.8,7424,7218.9,6124.7,5919.3,7062,6355.6,4639.5,7332.6,7545.2,6537.9,7413.1,6582.6,6934.1,5573.6,5235.7,4508.5,6958.54,4546.2,5373.6,6240.1,5874.2,4993.5,5806.8,4615,5551.1,5632.1,5265.58,5362.1,4820.9,6360.8,5809,5760.8,6497.3,7523.3,7042.5,6701.9,4717.58
272.95,12783.66,5288.52,4978.02,5056.32,6104.6,5873.3,5640.7,4523.7,5359.6,5049.44,7261.3,6347.7,7484.1,7389.6,7218.3,6161.3,5988.2,7069.1,6312.8,4649.52,7332.1,7500.5,6657.1,7526.8,6628.7,6974.3,5550.5,5300.5,4562.1,6962.44,4620.4,5436.4,6230.7,5926.3,5039.4,5824.8,4639,5615.5,5632.6,5341.22,5426.9,4810.9,6302.5,5815.9,5808.9,6539.2,7504.7,6960.3,6739,4744.2
275.27,12678.14,5208.92,4918.44,4998.74,6018.3,5774.2,5559.5,4429.6,5297.4,4951.3,7235.1,6251.7,7282.4,7279.5,7104.5,6126.3,5948.3,6972.7,6321.5,4577.12,7293,7409.2,6581.1,7393.7,6530.7,6829.4,5485.8,5157.5,4500.2,6894.92,4566.7,5428.1,6156.7,5931.4,4946.7,5696.7,4585.6,5483.4,5575.3,5283.28,5273,4816.8,6251.5,5699.8,5642.5,6432.1,7390.7,6891.6,6653.4,4661.26
277.59,12660.14,5122.66,4822.48,4917.1,5956.1,5753.2,5474.5,4389.8,5155.3,4888.86,7115.9,6185.2,7252.2,7273.6,7066.3,6005.5,5728.6,6906.9,6193.7,4479.18,7219,7406.9,6456.5,7343.3,6431.4,6773.1,5440.5,5116.3,4372,6822.38,4450.9,5357.7,6133.2,5761.5,4848.9,5645.8,4513.9,5459.7,5496,5191.2,5201.4,4725.9,6175.2,5636,5616.7,6258,7236.6,6815.8,6568.9,4582.9
279.92,12632.86,5108.58,4818.58,4895.68,5906.1,5661.6,5457.4,4355,5165.8,4875.88,7045.1,6111.9,7312,7217.8,7018.7,6035.6,5796.1,6900.2,6121.5,4489.64,7165.5,7357.8,6456.8,7293.8,6427.9,6722.3,5405.6,5156,4395.4,6815.48,4491.3,5291.1,6029,5757.9,4841,5670.1,4458.6,5438.5,5483.4,5199.94,5243.5,4688.2,6142.7,5687.4,5610.7,6228.8,7296.3,6747.6,6537.1,4569.26
282.24,12641.16,5102.18,4821.7,4907.86,5901.9,5687.4,5424.3,4376.1,5155.7,4871.06,7106.4,6126.6,7223.5,7215.2,7026.1,6019.3,5811.4,6852.2,6139.7,4487.74,7208.9,7382.7,6449.2,7261.8,6388.2,6742.4,5382,5117.3,4386.3,6790.52,4536.8,5313.9,6040.9,5785.2,4870.6,5662,4531.8,5403.8,5448.7,5182.16,5185.3,4730.3,6119.2,5607.5,5574.1,6344.9,7250.4,6830.7,6576.1,4588.74
284.56,12693.3,5157.42,4872.24,4931.9,5987,5785.8,5557.1,4408.8,5260,4942.68,7187.9,6203.5,7325.4,7272,7057.6,6069.7,5843.7,6960.8,6251.8,4521.9,7242,7410,6535.8,7371.6,6541.3,6784.7,5502.3,5140.3,4464.4,6844.32,4531.1,5391.3,6147.6,5788.3,4937.9,5699,4582.3,5523.3,5528.8,5256.76,5261.6,4825.6,6198.1,5682.2,5618.3,6408.6,7304.7,6835.5,6612.5,4634.34
286.88,12577.48,5088.44,4819.04,4856.22,5896.4,5693.5,5484,4329.1,5141.7,4860.04,7037.8,6154.5,7270.5,7174.3,6967.9,6001.3,5769.4,6893,6166.3,4457.76,7235,7365.5,6453.6,7235.8,6407,6797.3,5357.1,5108.6,4422.1,6820.18,4483.5,5349.3,6080.6,5719.5,4874.2,5669.3,4502.3,5482.7,5461.9,5162.28,5151.4,4766.6,6154.6,5655.6,5578.5,6272.4,7247.6,6796.2,6558.9,4550.7
289.19,12669.98,5194.66,4924.54,5001.56,5985.3,5781.4,5604.8,4463.8,5241.4,4960.66,7147.7,6258,7325.8,7277.5,7111,6127.3,5859.7,6935.5,6243.6,4570.98,7319.8,7400.2,6533.8,7395.5,6543.5,6929.6,5552.8,5233,4477.8,6898.04,4559.7,5430,6197.2,5840.5,4966.3,5736.8,4561.3,5534.9,5576.9,5272.48,5256,4819.6,6299.5,5769.5,5689.3,6369.1,7369.6,6920.2,6634,4681
291.51,12637.78,5144.94,4871.86,4908.74,5942.7,5750.3,5525.1,4352.5,5189.4,4913.66,7181.3,6202.9,7275.2,7295.9,7088.6,6096.4,5827.5,6957.5,6225.8,4537.42,7264.8,7423.2,6513.9,7349.2,6502.9,6819.1,5470.9,5058.8,4440.2,6873.52,4503.2,5358.3,6101.6,5768.6,4905.9,5684.1,4530,5476.8,5569.4,5215.34,5233.9,4791.1,6196.4,5647.6,5646.7,6373.3,7304,6849.4,6614.5,4620.62
293.83,12724.66,5226.72,4947.74,5025.76,6080,5752.1,5620.1,4467.6,5256.1,4977.4,7299,6317.8,7403.7,7400.9,7204,6083.5,5928,7035.2,6273.4,4591.66,7342.6,7490.5,6598.9,7473.7,6524.7,6964.2,5510.5,5179.9,4498.4,6952.9,4594,5390.2,6195.3,5888.1,5016.4,5783.4,4606.2,5510.8,5632.1,5301.9,5339.9,4821,6283.1,5726.4,5707.1,6455.4,7538.3,6983.3,6700.7,4694.04
296.14,12789.96,5281.02,4989.18,5051.22,6119.4,5845.1,5731,4491.8,5348,5031.2,7320.6,6325.6,7464.7,7488.1,7233.6,6163.7,5983.2,7103.6,6376.8,4623.66,7383,7585.2,6645.7,7442,6676.4,7003.5,5624.4,5205.7,4503,6988.76,4573.5,5489.2,6270.8,5884.1,5011.2,5846.3,4647.4,5595.4,5651.7,5322.74,5373.9,4838.3,6394,5802,5770.6,6572.2,7563.8,7021.4,6732,4704.38
298.46,12836.5,5381.86,5068,5140.24,6241.6,5957.5,5811.7,4532.8,5411.9,5134.9,7480.9,6480.6,7605.4,7545.3,7434.9,6357.8,6080.2,7124.9,6425.4,4722.46,7453,7656.6,6780.3,7646.8,6763.2,7144.4,5648.8,5292.1,4534.7,7118.52,4663.5,5572,6366.4,6053.8,5075.6,5934.5,4699.3,5687.9,5710.3,5430.76,5483.1,4931.7,6459.9,5929.3,5878.3,6686.2,7694.9,7202.1,6861.2,4803.18
300.77,12903,5511.06,5191.64,5280.48,6400.5,6074.4,5948.9,4723.2,5531.7,5258,7625.2,6572.4,7690,7786.2,7643.8,6438.9,6277,7308.2,6582.2,4859.12,7637.1,7865.5,6976.2,7739.2,6849.7,7232.4,5824.5,5440.3,4706.9,7197.92,4789.1,5664.8,6541.5,6141.7,5254.1,6058.9,4841.4,5815.1,5857,5534.26,5624.9,5032.5,6523.5,6050.4,6022.6,6787.7,7861,7303.3,6947.3,4920.6
303.08,13108.66,5746.08,5396.82,5477.52,6591.4,6223.1,6110,4883.8,5723,5476.92,7769.8,6862.6,8015.3,8032.9,7835.2,6686.2,6447.2,7455.2,6851.6,5064.98,7852.4,8098,7117.8,7943,7077.8,7523.7,5996.9,5598.1,4938.8,7456.06,4941.9,5870.7,6776.9,6339.3,5449.6,6299.1,5011.9,5957.7,6083.5,5750.5,5861.3,5218.9,6739.6,6302,6276.1,7079.5,8155.9,7602,7185.6,5126.18
305.39,13108.84,5795.2,5414.54,5505.38,6646.7,6252.2,6136.5,4927.3,5754.4,5539.56,7964.5,6931.5,8127.3,8168,7927.5,6693.8,6506.4,7566.1,6948.4,5075.96,7947.9,8150.5,7170.6,8011.8,7211.5,7556.8,6059.4,5538.9,4926.8,7526.68,4988.9,5830.7,6804.6,6342.2,5497.8,6342,5062.1,6017.2,6125.9,5771,5914.8,5227.6,6853.7,6391,6321.4,7171.1,8281.5,7701.5,7248.7,5166.86
307.7,13149.68,5931.4,5520.94,5644.48,6826.2,6314.5,6290.4,5007.1,5866.3,5647.6,8105.2,7074.4,8226.8,8336.9,8154.4,6906,6637.9,7620.5,7036.7,5222.5,8097.2,8358.3,7396.4,8131.9,7407.7,7775.6,6148,5671.8,4977.5,7630.42,5069.6,5974.6,7016.6,6566.6,5645.4,6443.1,5093.5,6142.9,6191.6,5896.12,6040.7,5329.5,7039,6544.5,6463.3,7301.3,8526.2,7823.3,7307.7,5253.34
310.01,13401.2,6277.62,5822.2,5985.72,7273.7,6653.3,6681.2,5246.2,6143.7,5968.8,8479,7442.4,8729,8807.4,8606.1,7342.5,7095.7,7989.1,7464.2,5549.34,8414.2,8628.3,7819.1,8561.8,7716.3,8174,6487.4,5890.7,5208.1,7980.38,5295.4,6310.2,7388.9,6863.6,6013.5,6819.7,5416.3,6423.8,6525.6,6204.62,6378.7,5569.1,7421.9,6942.6,6885.8,7775.1,8966.9,8302.3,7709.3,5569.16
312.32,13784.66,6830.96,6320.32,6471.08,7947.8,7080.9,7115.2,5742.3,6693.9,6502.64,9187.7,7945.1,9306.8,9530.2,9232.5,7866.6,7676.6,8449.9,8037.2,6000.26,9005.8,9218.3,8288.1,9085.5,8288.1,8764.9,6974.1,6322.4,5573.9,8543.72,5713.1,6737.3,8007.9,7387.1,6496.7,7309.4,5844.5,6865.2,7011.4,6663.16,6964.7,5922.7,7916.4,7506.7,7453.6,8488.2,9765.4,8977.7,8198.5,6048.88
314.63,14311.44,7576.98,6955.5,7202.64,8866,7668.7,7868.2,6285.9,7392.3,7208.72,10148.1,8785.4,10227,10615.3,10289.3,8700.4,8525,9165.4,8844.4,6697.54,9858,10078.8,9239.5,9802.8,9190.3,9676.2,7635.3,6889.4,6089.6,9293.24,6234.5,7420,8901.1,8048.5,7236.8,8093.6,6380.5,7530.2,7791.6,7317.62,7771.8,6490.6,8758.9,8345.5,8359.7,9474.7,10959.3,10045.2,9001.7,6723.46
316.93,15169.84,8860.06,8076.5,8379.5,10480.4,8717.7,9166.3,7361,8470.3,8440.88,11691.1,10222.3,11799.9,12247.9,12096.5,10098.3,9910.6,10331.8,10248,7855.44,11108.8,11309.5,10681.4,11176.6,10639.7,11266.7,8877.6,7752.5,7044.2,10524.56,7122.7,8405.3,10377.4,9247.1,8415.5,9302.2,7350.8,8627.7,8917.1,8438.7,9067.2,7345.6,10108,9782.8,9730.5,11047.5,12680.7,11645.9,10275.2,7836.42
319.24,16791.62,11192.6,10045.46,10544.64,13245,10553.3,11417.3,9200.3,10584.8,10670.46,14565.8,12634,14514.9,15408.8,15121.9,12569.3,12368.5,12487.7,12776.2,9924.38,13689,13917.5,13278.4,13528.7,13120.3,13869,11099.3,9360.2,8682.4,12823.64,8810.2,10414.7,13101.8,11390.3,10636.5,11634.7,9258.7,10603.8,11070.6,10445.62,11376.5,8967.9,12519.6,12184.3,12340.1,14095.9,16048.7,14630,12510.6,9862.82
321.54,18832.18,14400.26,12869.84,13454.72,17136.2,13109.8,14418.9,11659.4,13323.7,13673.5,18475.5,15998,18391.8,19792.3,19420.7,16193.9,15928.3,15373.1,16211.5,12795.22,17017.4,17227.4,16849.9,16679.8,16737.8,17667.8,14122.8,11652.4,10915.2,15938.98,10934.6,13071.9,16758.1,14352.7,13820.6,14645,11684.6,13244.2,13956.3,13188.94,14660.7,11148.9,15872.1,15644.4,15900.8,18075.4,20534.8,18711.2,15722.4,12610.56
323.84,22087.2,18922,16746.96,17452.7,22281.4,16435.6,18500.8,15137.4,17118.7,17821.8,24138.3,20915,23891.9,25945.4,25474.6,21075,20824,19508.9,20963.9,16807.76,21604.7,21937.6,21808.5,21134.4,21716.8,22947,18192.1,14723.4,14010.5,20455.1,14055.1,16751.8,21726.8,18388.3,17953.9,18870.2,15017.5,16813.4,17719.4,16994.46,19312.4,14199.6,20477.3,20388.9,20739.9,23827.1,27144.7,24232.5,19868.5,16374.46
326.15,23559.4,21154.22,18534.1,19106.82,24220.3,17614.2,19905.9,16269,18547.7,19679.94,26972.1,23376.9,26819.6,29520,28494.4,23457.5,23172.1,21403.8,23252.1,18664.62,23516.2,23958.6,23934.9,23180.9,23908.4,25433.7,19900.6,16060.3,15218.8,22554.86,15289.7,18266.3,24099.4,20162.2,19846.7,20515.7,16351.7,18319.9,19283,18735.24,21526.4,15440.4,22578.3,22440.9,22848.3,26534.6,30176.7,26763.3,21669,17891.24
328.45,22823.7,19848.56,17410.24,17749.84,22244.8,16296.2,18363,15016.4,17026,18277.42,25684.9,22165.7,25209.3,27735.3,26570.4,21954.5,21748.9,20265.9,21649.7,17465.28,21861.6,22345.9,22290.3,21753.4,22347.1,23756.6,18592,15071.5,14229.3,21269,14286.4,17068.8,22300.6,18661.2,18363.4,18970.4,15202.4,16857.2,17782,17543.44,20081,14521.5,20999.1,20842.2,21285.6,24526.5,27804.8,24568.9,20083.2,16570.46
330.75,20257.48,16099.64,14173.08,14385.36,17939.7,13427.7,14928.8,12145.6,13941,14806.56,20968.8,18159.7,20710.9,22425.4,21643.4,17802.3,17646,16740.2,17637.2,14074.62,18008.9,18481.6,18142.2,17927.8,18174,19177.9,15182.6,12446.3,11632.8,17498.5,11710.3,13945.4,18062.7,15413.8,14851.7,15472.4,12353.4,13876.5,14602.3,14329.22,16220.4,11933.2,17271.1,16902.2,17241.8,19802.2,22293.4,19836.6,16566.1,13439.44
333.05,18344.22,13505.96,12013.7,12273.18,15406.6,11826.4,12925.2,10442.6,12024.8,12533.56,17466,15275.8,17426,18742.8,18241,15059.9,14851.3,14404,15046.5,11868.66,15677.6,15921.2,15605.9,15520.5,15509.1,16466.1,12897.1,10803.3,10017.3,14989.64,10138.6,12058.3,15341.8,13172.3,12566.4,13290.2,10584.1,12054.4,12553,12247.62,13546.7,10303.6,14684.1,14372.6,14577,16731.7,18825.7,16986,14353.8,11450.62
335.34,18289.88,13383,11869.8,12218.66,15154.5,11771.5,12918.6,10443.4,11974.6,12458.62,17367.3,14953.6,17195.9,18596.1,17998.8,14838.3,14686.3,14341.4,14885.2,11812.42,15630.6,15903.5,15333.1,15434.9,15496,16330.7,12820.2,10780.1,10012.5,14879.46,10046.6,11937.6,15260.8,13133.2,12523.9,13293.6,10715.3,11963.9,12567.9,12165.4,13506,10335.6,14559.2,14305.4,14402.5,16707.7,18874.3,16953.1,14367.8,11394.4
337.64,17513.4,12069.28,10747.42,10873.76,13220.9,10568.7,11381.9,9271.2,10666.7,11157.3,15871.3,13679.3,15792.2,16825.4,16180.4,13402,13313.6,13136.1,13360.4,10545.1,13960.7,14411.6,13745.5,14012.8,13868.3,14759,11530.1,9873.7,8994,13596.78,9079.1,10869,13608.1,11795.6,11113.8,11856.6,9516.9,10720.9,11225.2,10988.58,12076.5,9332.5,13206.6,12714,12860.4,14932.3,16676.2,14935.4,12817.9,10156.4
339.94,15028.58,8681.06,7866.48,7870.62,9603,8046.1,8313.6,6832.3,7874.3,8008.54,11684.2,10063.1,11713.3,12287.1,11716.8,9800.7,9585.8,9988.2,9853.9,7586.06,10544.6,10878,10168,10626,10153.8,10750.1,8522.7,7443.7,6696.1,10273.6,6752.2,8066.7,9916.2,8752.5,7989.6,8704.4,6916.8,8066.8,8279.7,8094.18,8719.1,7016.9,9692.4,9232.8,9250,10622.8,12069.4,10860.9,9699.7,7302.9
342.23,13659.68,6673.78,6163.5,6215.94,7454.3,6708,6751.6,5408,6313,6251,9112,7905.2,9180.6,9458.2,9118.5,7689.7,7472.4,8309,7770.6,5853.9,8676.7,8916.5,8035.2,8854.8,8012.5,8519.8,6788.5,6157.9,5386.6,8415.82,5493.4,6497.7,7714.6,7090.7,6263.8,7010.3,5555.1,6559.7,6723.8,6458.84,6789.9,5717.3,7702,7209.7,7177.2,8197.2,9300.6,8590.5,7876.4,5783.36
344.53,12876.28,5640.9,5308.76,5372.02,6415.6,6070.7,5926.9,4728.4,5566.5,5343.56,7762,6791.2,7926.1,7967,7780.8,6622.1,6376.9,7307.6,6770.8,4955.92,7665.3,7928,6977.4,7807.1,6923.5,7378.6,5875.9,5433.7,4760,7389.62,4860.2,5755.4,6652,6172.5,5369.3,6082,4845.4,5809.5,5938.9,5612.22,5683.4,5089.1,6656.5,6184.6,6106.4,6924.3,8009.1,7429.2,6956.4,4977.26
346.82,12610.62,5172.1,4888.98,4921.48,5946.2,5686.5,5546.4,4348.1,5161.9,4887.4,7158.9,6203.1,7304.2,7295.9,7123.9,6024.9,5826.3,6901.6,6266.2,4507.8,7185.4,7399.1,6481.2,7382.3,6490.5,6787,5485.6,5118.1,4409.9,6940.9,4505.6,5327.7,6098.7,5781.9,4882.1,5727.6,4495.8,5444,5534.4,5205.34,5218.5,4799.9,6213.3,5639.2,5598.4,6394.4,7333.7,6884.5,6515.1,4615.68
349.11,12403.88,4870.14,4659.68,4708.36,5610.1,5527.5,5289.9,4114.8,4938.2,4653.84,6906,5891.6,6943.9,6933.1,6699.7,5758.4,5549.5,6659.4,5933.9,4295.78,6922.4,7182.3,6151.2,7091,6188.5,6451.4,5233.7,4911.2,4211.8,6690.16,4362,5112.5,5810.2,5563.5,4632.7,5468.1,4306.3,5187.8,5253.9,4996.24,4934.5,4608.3,5874.6,5409.3,5347.6,5976.3,6961.2,6500.7,6334,4370.4
351.4,12249.58,4664.78,4489.28,4506.82,5404.5,5416.9,5090.3,3971.8,4784.4,4448.4,6599.4,5719.9,6695.1,6679.1,6503.9,5539.9,5319.5,6424.6,5786,4076.98,6745.6,6993.6,5955.5,6920.8,5940.3,6264.2,5015.4,4774.5,4074.8,6474.24,4193.6,4973,5607.4,5370.7,4454.6,5253.6,4152.6,5079.1,5110.7,4795.92,4779.8,4485.9,5714.2,5198.2,5114.3,5720,6691.5,6367.7,6131.1,4196.46
353.69,12212.5,4589.02,4410.74,4446.64,5324.1,5299.2,5054.3,3978.4,4697.4,4405.18,6518.8,5614.4,6708.7,6590.2,6397.2,5438.2,5222.2,6398.5,5700.9,4024.98,6684.7,6942.7,5932.9,6790.9,5842.1,6238.3,4967.9,4718.3,4032.2,6428.16,4127.6,4898.7,5510,5300.1,4409.5,5221,4144.4,5012.8,5055,4738.16,4649.3,4432.5,5618.5,5097.3,5037.3,5662,6589.9,6205.8,6104.9,4159.6
355.98,12294.64,4586.28,4452.22,4461.6,5337.4,5331.3,5040.4,4002.1,4760.5,4420.9,6525.8,5588,6671.6,6494.6,6358,5445,5235.3,6457.4,5682.4,4038.4,6739.9,6900.6,5946.8,6891.6,5851.2,6151,4990.6,4769.6,4049.2,6427,4160.3,4929.1,5491.2,5285.8,4434.5,5233.7,4161.4,5004.5,5054.4,4751.68,4682,4442.8,5670.5,5117.1,5024.2,5657.8,6565,6232.5,6084.2,4168.7
358.27,12343.22,4714.22,4549.64,4607.12,5478.9,5448.4,5187,4094.1,4884.6,4561.28,6658.8,5764.3,6755,6611,6529.9,5583.5,5366.3,6485.2,5838.6,4156.86,6876.7,7027.3,6024.3,6955.8,5994.5,6337.8,5105,4859.6,4192.2,6567.86,4286.5,5047.4,5592.1,5474.6,4536.5,5369.7,4248.9,5137.6,5189.5,4898.4,4869.8,4563.1,5737.2,5257.4,5162.4,5783.7,6720.6,6319,6176.5,4278.1
360.56,12359.22,4724.66,4546.94,4597.86,5458.8,5446.7,5210.8,4132.8,4887.8,4529.3,6617.7,5753.5,6814.7,6681.4,6537.8,5601.7,5349.8,6560.3,5854.2,4145.4,6879.1,7082,6004.3,7008,6011.7,6317.9,5096.6,4869.5,4189.3,6590.44,4241.3,5018.6,5672,5439.6,4520,5347.7,4233.5,5095.8,5165.8,4870.9,4802.3,4576.4,5785.1,5251.2,5183.1,5828.1,6728.9,6422.8,6208.6,4262.4
362.84,12264.88,4766.52,4556.78,4634.66,5533.6,5479.3,5264.9,4154,4902.4,4584.26,6698.9,5828.8,6874.5,6690,6645.3,5611.5,5423.4,6553.1,5880,4183.44,6851.1,7055.9,6110.5,6986.7,5972.7,6347.8,5098.7,4894.7,4178.6,6596.32,4259.4,5048.7,5731.6,5474.5,4600.2,5378.4,4246.5,5125.1,5239.3,4896.22,4824.2,4553.5,5803.3,5347.9,5254.8,5883.7,6884.7,6438.8,6222.7,4285.14
365.13,12688.1,5094.3,4841.26,4917.96,5885.6,5741.2,5507.2,4404.1,5251.3,4852.22,7050,6165.2,7219.1,7160.7,7037.2,5934.1,5779.9,6896.6,6230.9,4461.22,7192.2,7470.5,6410.7,7379.6,6386,6757.3,5418.1,5130.9,4433.4,6953.34,4493.9,5361.1,6059.5,5814.3,4897.7,5681,4497.8,5438.4,5491.8,5199.28,5144.9,4756.4,6188.7,5690.8,5575.9,6234.3,7249.9,6832.7,6549.5,4581.78
367.41,12568.78,5120.12,4887.32,4978.32,5957.6,5795.4,5569.6,4440.3,5232.5,4895.02,7130.5,6203.1,7312.8,7273.4,7110.8,6019.4,5859.3,6963.1,6278.9,4494.72,7248.7,7474.3,6514.7,7415.7,6481.8,6803,5487.2,5147.4,4440.5,7008.72,4508.5,5422.9,6160.9,5792.3,4987.5,5724.2,4577.7,5473.9,5545.8,5217.72,5258.6,4777.3,6247.6,5735.7,5637.3,6357.7,7408.1,6862.3,6620,4635.14
369.69,12599.04,5220.5,4960.16,5040.34,6067.2,5803.9,5630.1,4530.3,5310.7,4986.06,7260,6361.3,7364.7,7417.2,7233.4,6135.2,5969.9,6955.3,6378.9,4579.72,7360.5,7534,6627,7432.2,6533,6945.2,5575.6,5327.5,4509.9,7060.28,4538.3,5432.7,6246.5,5951.3,4999.2,5805,4569.1,5519.2,5653.8,5259.44,5338.3,4877.9,6366.8,5804.4,5787.4,6459.9,7514.7,7014.8,6700.9,4698.44
371.98,12772.84,5401.96,5123.88,5195.3,6292.9,5995,5786,4636.5,5449.9,5170.94,7524.9,6527.6,7669.3,7663.1,7420.7,6366.5,6135.2,7102.1,6548.5,4739.34,7610.2,7765.1,6845.8,7728.3,6746.3,7200.5,5716.3,5448,4630.1,7291.86,4680.9,5631.8,6485.2,6116.7,5183.2,5972.6,4758.9,5665,5820.3,5478.18,5531.1,4937.8,6546.9,6012,5973,6687.9,7843.6,7308.1,6881.5,4860.44
374.26,12911.68,5683.22,5350.8,5469.98,6706.9,6214.2,6104.1,4873.7,5709.7,5408.24,7870.1,6840.5,7970.9,8037.4,7851.3,6675.8,6472.3,7405.5,6861.5,4986.06,7825.7,8052.4,7091.1,7942.4,7028.7,7457.1,5967.6,5521.7,4789.1,7539.94,4848.5,5858.4,6823.5,6340.7,5406.5,6283.2,5013.6,5940.9,6074.5,5681.58,5825.8,5157.5,6803.5,6290.6,6277.4,7068.5,8176,7643.1,7143.1,5098.9
376.54,13354.98,6292.82,5880.4,6018.86,7412.8,6735.3,6641.9,5373.5,6279.2,6016.8,8574.2,7423.1,8678,8821.1,8641.8,7254.4,7071.4,7958.2,7577.6,5546.9,8498,8724.8,7800.9,8610.1,7797.7,8144.2,6573.9,6017.3,5290.9,8107.3,5384.9,6374.9,7485.6,6935.7,6098.6,6916.9,5468.5,6491.4,6665.3,6253.32,6456.2,5586.6,7420.7,6957.1,6947.5,7834.1,9026.1,8367.7,7773.3,5648.96
378.82,14130.22,7286.26,6724.52,6971.24,8669.8,7480.4,7678.8,6186.6,7156.9,6979.5,9859,8532.4,9919.7,10155.9,10084.5,8411.8,8248.2,8871.8,8726.3,6425.3,9598.2,9774.2,8966.3,9628,8924.1,9389,7494,6658.7,6028.1,9142.62,6090.7,7224.9,8670.5,7806.4,7077.9,7906.7,6262.9,7314.9,7596.6,7100.92,7479.1,6339,8579,8081.7,8127.4,9082.2,10554.1,9746.5,8825.9,6513.72
381.1,15367.64,9212.2,8419.44,8789.52,11085.3,9115.5,9758.9,7714.2,8922.4,8861.34,12132.4,10550,12191.3,12692.2,12529.1,10531.4,10327.3,10677.7,10842.2,8177.88,11696.6,11840.3,11109.9,11581,11037.9,11646.9,9357.1,8077.9,7398.2,11060.16,7371.9,8834.7,10877,9719.2,8937.2,9816.4,7778.5,9038.5,9379,8793.02,9451.4,7661.9,10497.5,10230.3,10293.1,11679.3,13409.4,12312.4,10806.4,8252.66
383.37,18264.16,13438.02,12080.88,12834.38,16388.9,12643.2,13856.3,11356.6,12675.5,12958.34,17289,14995.6,17320.4,18433,18260.1,15164.1,14942.6,14591.3,15449.8,11958.42,16275.1,16426.5,15970,15968.3,15888,16840.8,13382.8,11060.9,10411.2,15177.42,10416.3,12478.8,15869,13759.7,13042.1,14066.6,11185.1,12796.6,13374.7,12488.02,13873.7,10648,15052.9,14959.1,15056.5,17139.8,19605.1,17841.3,15104.6,12034
385.65,24128.34,21972.5,19424.64,20739.08,26985,19610.7,22147.9,18054.4,20514,21072.18,27656.3,23920.5,27579.7,30112.4,29796.6,24592.8,24425,22550.1,24985.4,19602.96,25503.9,25593.1,25691.9,24677.9,25576.4,27052.2,21485.1,17231.1,16452.2,23630.6,16307.3,19670,25833.3,21762.7,21393.4,22481.8,17828.6,20154.4,21234.4,19867.46,22785.5,16547.4,24083,24260.1,24636.8,28300.9,32565.1,29235.4,23648.4,19484.62
387.93,31828.24,33089.24,28790.14,30312.42,39367.2,27292.6,31828.4,25712.7,29191.8,31052.82,41877.5,36362.8,41184.9,45736.5,44638.7,36824,36678.1,32461,36977.2,29289.84,36734.8,37025.5,37960.8,35504.3,37919.1,40147.6,31438.4,24368.3,23629.8,34812.16,23391.9,28315.9,38488.1,31447.3,31772.9,32721.3,25717.4,28561.4,30254.9,29052.18,34296.3,23595.1,35398,35825.5,36849.5,42635.2,48003.3,42585.3,33570.1,28314.32
390.2,32420.5,33632.42,29014.02,29559.92,37452.7,25603.7,29843.8,24377.7,27578.4,30732.82,43150.4,37616.7,42579.8,47148.5,45190.9,37174.5,36642.6,32595.9,36303.1,29434.82,35481.1,36151.9,37177.4,34870.5,37361.6,39578.9,30797.6,23864.5,23112.1,35122.66,22794.1,27732.2,37637.9,30449.3,30937,31266.5,24422.5,27162.7,28782.6,28947.46,34333.7,23097.8,35079.3,35138.5,36054.3,41947.2,46973.3,41119.1,32187.9,27391.62
392.47,24514.32,21841.62,19030.34,18946.38,23333.2,16801.7,18823.2,15490.9,17718,19647.06,28356.6,24763.4,28088.5,30892.4,29432.6,24045.5,23584,21726,23460,19059.62,23061.5,23585.4,23830.1,23068.3,24064.9,25488.7,19859.6,15959.3,15081.7,23370.84,15052.5,18094.8,23864.9,19734.4,19595.9,19903.8,15828.9,17646.7,18552.5,18940.74,21955.4,15422.8,22634,22280.7,22733.3,26314,29771.5,25910.7,20898.9,17571.34
394.75,17843.84,12441.28,11091.5,11067.32,13525.6,10563.6,11462.9,9222.3,10755.8,11301.2,16432.6,14346.8,16483.6,17606.6,16827.5,13976.8,13693.9,13343.5,13831.9,10888.04,14173.5,14557.5,14042.7,14228.5,14114.8,14980.2,11782.8,9880.6,9124.9,14224.94,9106.7,10968.5,13934.2,11974,11407,11980.6,9474.3,10674.1,11219.1,11245.7,12561.2,9420.3,13368.1,13008.9,13110.8,15107.8,17042,15193.9,12880,10279.42
